tournament,match_date,series,best_of,winner,loser,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,winner_mw,loser_mw,winner_gw,loser_gw
Sony Ericsson Open,2013-03-21,Masters 1000,3,Rufin G.,Copil M.,6,4,4,6,6,1,0,0,0,0,2,1,16,11
Sony Ericsson Open,2013-03-21,Masters 1000,3,Gimeno-Traver D.,Istomin D.,6,2,6,4,0,0,0,0,0,0,2,0,12,6
Sony Ericsson Open,2013-03-21,Masters 1000,3,Lu Y.H.,Ginepri R.,7,5,6,1,0,0,0,0,0,0,2,0,13,6
Sony Ericsson Open,2013-03-21,Masters 1000,3,Rochus O.,Ito T.,4,6,6,4,3,1,0,0,0,0,2,1,13,11
Sony Ericsson Open,2013-03-21,Masters 1000,3,Falla A.,Soeda G.,7,5,6,1,0,0,0,0,0,0,2,0,13,6
Sony Ericsson Open,2013-03-21,Masters 1000,3,Tomic B.,Gicquel M.,7,5,7,6,0,0,0,0,0,0,2,0,14,11
Sony Ericsson Open,2013-03-21,Masters 1000,3,Giraldo S.,Williams R.,6,2,6,4,0,0,0,0,0,0,2,0,12,6
Sony Ericsson Open,2013-03-21,Masters 1000,3,Goffin D.,Haase R.,7,6,3,6,6,1,0,0,0,0,2,1,16,13
Sony Ericsson Open,2013-03-21,Masters 1000,3,Kubot L.,Dancevic F.,4,6,6,4,6,3,0,0,0,0,2,1,16,13
Sony Ericsson Open,2013-03-21,Masters 1000,3,Troicki V.,Andujar P.,6,2,6,3,0,0,0,0,0,0,2,0,12,5
Sony Ericsson Open,2013-03-21,Masters 1000,3,Dodig I.,Lacko L.,4,6,6,0,6,4,0,0,0,0,2,1,16,10
Sony Ericsson Open,2013-03-21,Masters 1000,3,Nieminen J.,Nalbandian D.,2,6,6,4,6,3,0,0,0,0,2,1,14,13
Sony Ericsson Open,2013-03-21,Masters 1000,3,Pella G.,Berlocq C.,2,1,0,0,0,0,0,0,0,0,2,0,2,1
Sony Ericsson Open,2013-03-21,Masters 1000,3,Bolelli S.,Levine J.,4,6,6,3,7,6,0,0,0,0,2,1,17,15
Sony Ericsson Open,2013-03-21,Masters 1000,3,Bedene A.,Becker B.,6,4,6,3,0,0,0,0,0,0,2,0,12,7
Sony Ericsson Open,2013-03-22,Masters 1000,3,Bellucci T.,Brands D.,2,6,6,4,6,2,0,0,0,0,2,1,14,12
Sony Ericsson Open,2013-03-22,Masters 1000,3,Malisse X.,Chardy J.,6,3,6,2,0,0,0,0,0,0,2,0,12,5
Sony Ericsson Open,2013-03-22,Masters 1000,3,Nishikori K.,Hanescu V.,6,3,6,3,0,0,0,0,0,0,2,0,12,6
Sony Ericsson Open,2013-03-22,Masters 1000,3,Haas T.,Sijsling I.,6,0,5,7,6,3,0,0,0,0,2,1,17,10
Sony Ericsson Open,2013-03-22,Masters 1000,3,Melzer J.,Granollers M.,6,3,6,4,0,0,0,0,0,0,2,0,12,7
Sony Ericsson Open,2013-03-22,Masters 1000,3,Zemlja G.,Mayer F.,6,3,7,6,0,0,0,0,0,0,2,0,13,9
Sony Ericsson Open,2013-03-22,Masters 1000,3,Ramos A.,Monaco J.,6,2,4,6,6,3,0,0,0,0,2,1,16,11
Sony Ericsson Open,2013-03-22,Masters 1000,3,Ferrer D.,Tursunov D.,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Sony Ericsson Open,2013-03-22,Masters 1000,3,Tipsarevic J.,Sela D.,6,2,6,4,0,0,0,0,0,0,2,0,12,6
Sony Ericsson Open,2013-03-22,Masters 1000,3,Blake J.,Benneteau J.,6,2,6,3,0,0,0,0,0,0,2,0,12,5
Sony Ericsson Open,2013-03-22,Masters 1000,3,Fognini F.,Llodra M.,6,4,6,1,0,0,0,0,0,0,2,0,12,5
Sony Ericsson Open,2013-03-22,Masters 1000,3,Dolgopolov O.,Davydenko N.,6,2,6,3,0,0,0,0,0,0,2,0,12,5
Sony Ericsson Open,2013-03-22,Masters 1000,3,Kamke T.,Del Potro J.M.,7,6,6,1,0,0,0,0,0,0,2,0,13,7
Sony Ericsson Open,2013-03-23,Masters 1000,3,Simon G.,Hewitt L.,6,3,6,3,0,0,0,0,0,0,2,0,12,6
Sony Ericsson Open,2013-03-23,Masters 1000,3,Anderson K.,Zeballos H.,6,3,7,6,0,0,0,0,0,0,2,0,13,9
Sony Ericsson Open,2013-03-23,Masters 1000,3,Djokovic N.,Rosol L.,6,1,6,0,0,0,0,0,0,0,2,0,12,1
Sony Ericsson Open,2013-03-23,Masters 1000,3,Devvarman S.,Roger-Vasselin E.,4,6,6,4,7,5,0,0,0,0,2,1,17,15
Sony Ericsson Open,2013-03-23,Masters 1000,3,Querrey S.,Kubot L.,4,6,6,3,6,3,0,0,0,0,2,1,16,12
Sony Ericsson Open,2013-03-23,Masters 1000,3,Goffin D.,Kohlschreiber P.,7,6,4,6,6,2,0,0,0,0,2,1,17,14
Sony Ericsson Open,2013-03-23,Masters 1000,3,Seppi A.,Bedene A.,7,5,5,7,7,5,0,0,0,0,2,1,19,17
Sony Ericsson Open,2013-03-23,Masters 1000,3,Gasquet R.,Rochus O.,7,5,6,2,0,0,0,0,0,0,2,0,13,7
Sony Ericsson Open,2013-03-23,Masters 1000,3,Tsonga J.W.,Troicki V.,7,6,6,3,0,0,0,0,0,0,2,0,13,9
Sony Ericsson Open,2013-03-23,Masters 1000,3,Bellucci T.,Janowicz J.,7,6,3,6,6,3,0,0,0,0,2,1,16,15
Sony Ericsson Open,2013-03-23,Masters 1000,3,Nieminen J.,Klizan M.,6,2,6,2,0,0,0,0,0,0,2,0,12,4
Sony Ericsson Open,2013-03-23,Masters 1000,3,Murray A.,Tomic B.,6,3,6,1,0,0,0,0,0,0,2,0,12,4
Sony Ericsson Open,2013-03-23,Masters 1000,3,Dimitrov G.,Bolelli S.,6,4,1,1,0,0,0,0,0,0,2,0,7,5
Sony Ericsson Open,2013-03-23,Masters 1000,3,Youzhny M.,Lu Y.H.,6,3,1,6,6,0,0,0,0,0,2,1,13,9
Sony Ericsson Open,2013-03-23,Masters 1000,3,Isner J.,Dodig I.,4,6,7,5,7,6,0,0,0,0,2,1,18,17
Sony Ericsson Open,2013-03-23,Masters 1000,3,Almagro N.,Pella G.,6,0,6,3,0,0,0,0,0,0,2,0,12,3
Sony Ericsson Open,2013-03-23,Masters 1000,3,Cilic M.,Giraldo S.,6,2,7,6,0,0,0,0,0,0,2,0,13,8
Sony Ericsson Open,2013-03-23,Masters 1000,3,Berdych T.,Gimeno-Traver D.,5,7,7,6,6,2,0,0,0,0,2,1,18,15
Sony Ericsson Open,2013-03-23,Masters 1000,3,Raonic M.,Rufin G.,6,2,6,4,0,0,0,0,0,0,2,0,12,6
Sony Ericsson Open,2013-03-24,Masters 1000,3,Falla A.,Verdasco F.,6,3,7,6,0,0,0,0,0,0,2,0,13,9
Sony Ericsson Open,2013-03-24,Masters 1000,3,Ferrer D.,Fognini F.,6,1,7,5,0,0,0,0,0,0,2,0,13,6
Sony Ericsson Open,2013-03-24,Masters 1000,3,Nishikori K.,Malisse X.,6,2,7,5,0,0,0,0,0,0,2,0,13,7
Sony Ericsson Open,2013-03-24,Masters 1000,3,Haas T.,Dolgopolov O.,6,3,6,2,0,0,0,0,0,0,2,0,12,5
Sony Ericsson Open,2013-03-24,Masters 1000,3,Tipsarevic J.,Anderson K.,4,6,7,6,6,0,0,0,0,0,2,1,17,12
Sony Ericsson Open,2013-03-24,Masters 1000,3,Simon G.,Zemlja G.,6,4,6,4,0,0,0,0,0,0,2,0,12,8
Sony Ericsson Open,2013-03-24,Masters 1000,3,Djokovic N.,Devvarman S.,6,2,6,4,0,0,0,0,0,0,2,0,12,6
Sony Ericsson Open,2013-03-24,Masters 1000,3,Melzer J.,Kamke T.,6,7,6,3,6,4,0,0,0,0,2,1,18,14
Sony Ericsson Open,2013-03-25,Masters 1000,3,Ramos A.,Blake J.,6,4,2,6,7,5,0,0,0,0,2,1,15,15
Sony Ericsson Open,2013-03-25,Masters 1000,3,Gasquet R.,Youzhny M.,6,3,6,4,0,0,0,0,0,0,2,0,12,7
Sony Ericsson Open,2013-03-25,Masters 1000,3,Almagro N.,Goffin D.,6,3,6,4,0,0,0,0,0,0,2,0,12,7
Sony Ericsson Open,2013-03-25,Masters 1000,3,Seppi A.,Bellucci T.,7,5,4,6,6,2,0,0,0,0,2,1,17,13
Sony Ericsson Open,2013-03-25,Masters 1000,3,Murray A.,Dimitrov G.,7,6,6,3,0,0,0,0,0,0,2,0,13,9
Sony Ericsson Open,2013-03-25,Masters 1000,3,Berdych T.,Falla A.,2,6,7,6,6,4,0,0,0,0,2,1,15,16
Sony Ericsson Open,2013-03-25,Masters 1000,3,Tsonga J.W.,Nieminen J.,6,3,6,3,0,0,0,0,0,0,2,0,12,6
Sony Ericsson Open,2013-03-25,Masters 1000,3,Cilic M.,Isner J.,6,3,7,6,0,0,0,0,0,0,2,0,13,9
Sony Ericsson Open,2013-03-25,Masters 1000,3,Querrey S.,Raonic M.,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Sony Ericsson Open,2013-03-26,Masters 1000,3,Ferrer D.,Nishikori K.,6,4,6,2,0,0,0,0,0,0,2,0,12,6
Sony Ericsson Open,2013-03-26,Masters 1000,3,Melzer J.,Ramos A.,2,6,6,3,6,3,0,0,0,0,2,1,14,12
Sony Ericsson Open,2013-03-26,Masters 1000,3,Gasquet R.,Almagro N.,6,7,7,5,7,6,0,0,0,0,2,1,20,18
Sony Ericsson Open,2013-03-26,Masters 1000,3,Murray A.,Seppi A.,6,2,6,4,0,0,0,0,0,0,2,0,12,6
Sony Ericsson Open,2013-03-26,Masters 1000,3,Berdych T.,Querrey S.,6,1,6,1,0,0,0,0,0,0,2,0,12,2
Sony Ericsson Open,2013-03-26,Masters 1000,3,Cilic M.,Tsonga J.W.,7,5,7,6,0,0,0,0,0,0,2,0,14,11
Sony Ericsson Open,2013-03-26,Masters 1000,3,Simon G.,Tipsarevic J.,5,7,6,2,6,2,0,0,0,0,2,1,17,11
Sony Ericsson Open,2013-03-27,Masters 1000,3,Haas T.,Djokovic N.,6,2,6,4,0,0,0,0,0,0,2,0,12,6
Sony Ericsson Open,2013-03-27,Masters 1000,3,Ferrer D.,Melzer J.,4,6,6,3,6,0,0,0,0,0,2,1,16,9
Sony Ericsson Open,2013-03-28,Masters 1000,3,Haas T.,Simon G.,6,3,6,1,0,0,0,0,0,0,2,0,12,4
Sony Ericsson Open,2013-03-28,Masters 1000,3,Murray A.,Cilic M.,6,4,6,3,0,0,0,0,0,0,2,0,12,7
Sony Ericsson Open,2013-03-28,Masters 1000,3,Gasquet R.,Berdych T.,6,3,6,3,0,0,0,0,0,0,2,0,12,6
Sony Ericsson Open,2013-03-29,Masters 1000,3,Ferrer D.,Haas T.,4,6,6,2,6,3,0,0,0,0,2,1,16,11
Sony Ericsson Open,2013-03-29,Masters 1000,3,Murray A.,Gasquet R.,6,7,6,1,6,2,0,0,0,0,2,1,18,10
Sony Ericsson Open,2013-03-31,Masters 1000,3,Murray A.,Ferrer D.,2,6,6,4,7,6,0,0,0,0,2,1,15,16
Grand Prix Hassan II,2013-04-08,ATP250,3,Kavcic B.,Ziadi M.,6,2,6,4,0,0,0,0,0,0,2,0,12,6
Grand Prix Hassan II,2013-04-08,ATP250,3,Robredo T.,Rufin G.,7,6,6,4,0,0,0,0,0,0,2,0,13,10
Grand Prix Hassan II,2013-04-09,ATP250,3,Garcia-Lopez G.,Gimeno-Traver D.,7,6,3,6,6,3,0,0,0,0,2,1,16,15
Grand Prix Hassan II,2013-04-09,ATP250,3,Roger-Vasselin E.,Montanes A.,3,6,6,4,6,4,0,0,0,0,2,1,15,14
Grand Prix Hassan II,2013-04-09,ATP250,3,Zemlja G.,Bachinger M.,6,7,7,5,7,6,0,0,0,0,2,1,20,18
Grand Prix Hassan II,2013-04-09,ATP250,3,Laaksonen H.,Rachidi Y.,6,3,6,7,6,1,0,0,0,0,2,1,18,11
Grand Prix Hassan II,2013-04-09,ATP250,3,Kamke T.,Melzer J.,6,3,6,3,0,0,0,0,0,0,2,0,12,6
Grand Prix Hassan II,2013-04-09,ATP250,3,Bedene A.,Gicquel M.,6,1,6,4,0,0,0,0,0,0,2,0,12,5
Grand Prix Hassan II,2013-04-09,ATP250,3,Volandri F.,Mathieu P.H.,6,3,7,5,0,0,0,0,0,0,2,0,13,8
Grand Prix Hassan II,2013-04-09,ATP250,3,Carreno-Busta P.,Andujar P.,6,4,2,6,6,3,0,0,0,0,2,1,14,13
Grand Prix Hassan II,2013-04-10,ATP250,3,De Schepper K.,Darcis S.,6,3,6,4,0,0,0,0,0,0,2,0,12,7
Grand Prix Hassan II,2013-04-10,ATP250,3,Haase R.,Bautista R.,6,3,2,6,7,5,0,0,0,0,2,1,15,14
Grand Prix Hassan II,2013-04-10,ATP250,3,Garcia-Lopez G.,Roger-Vasselin E.,6,7,7,6,6,2,0,0,0,0,2,1,19,15
Grand Prix Hassan II,2013-04-10,ATP250,3,Wawrinka S.,Kavcic B.,4,6,6,2,6,1,0,0,0,0,2,1,16,9
Grand Prix Hassan II,2013-04-10,ATP250,3,Paire B.,Bedene A.,4,6,6,4,6,3,0,0,0,0,2,1,16,13
Grand Prix Hassan II,2013-04-10,ATP250,3,Robredo T.,Kamke T.,6,4,7,5,0,0,0,0,0,0,2,0,13,9
Grand Prix Hassan II,2013-04-11,ATP250,3,Zemlja G.,Laaksonen H.,7,6,6,1,0,0,0,0,0,0,2,0,13,7
Grand Prix Hassan II,2013-04-11,ATP250,3,Anderson K.,Carreno-Busta P.,6,3,6,3,0,0,0,0,0,0,2,0,12,6
Grand Prix Hassan II,2013-04-11,ATP250,3,Klizan M.,Volandri F.,6,4,7,6,0,0,0,0,0,0,2,0,13,10
Grand Prix Hassan II,2013-04-11,ATP250,3,Haase R.,De Schepper K.,6,2,6,7,6,3,0,0,0,0,2,1,18,12
Grand Prix Hassan II,2013-04-12,ATP250,3,Robredo T.,Paire B.,7,6,2,6,6,0,0,0,0,0,2,1,15,12
Grand Prix Hassan II,2013-04-12,ATP250,3,Wawrinka S.,Garcia-Lopez G.,6,1,6,2,0,0,0,0,0,0,2,0,12,3
Grand Prix Hassan II,2013-04-12,ATP250,3,Anderson K.,Zemlja G.,6,4,6,4,0,0,0,0,0,0,2,0,12,8
Grand Prix Hassan II,2013-04-12,ATP250,3,Klizan M.,Haase R.,7,5,6,1,0,0,0,0,0,0,2,0,13,6
Grand Prix Hassan II,2013-04-13,ATP250,3,Robredo T.,Wawrinka S.,1,6,6,3,6,2,0,0,0,0,2,1,13,11
Grand Prix Hassan II,2013-04-13,ATP250,3,Anderson K.,Klizan M.,2,6,6,4,6,2,0,0,0,0,2,1,14,12
Grand Prix Hassan II,2013-04-14,ATP250,3,Robredo T.,Anderson K.,7,6,4,6,6,3,0,0,0,0,2,1,17,15
U.S. Men's Clay Court Championships,2013-04-08,ATP250,3,Williams R.,Pella G.,7,5,7,5,0,0,0,0,0,0,2,0,14,10
U.S. Men's Clay Court Championships,2013-04-09,ATP250,3,Monfils G.,Blake J.,7,6,7,5,0,0,0,0,0,0,2,0,14,11
U.S. Men's Clay Court Championships,2013-04-09,ATP250,3,Smyczek T.,Ouanna J.,6,1,6,2,0,0,0,0,0,0,2,0,12,3
U.S. Men's Clay Court Championships,2013-04-09,ATP250,3,Cipolla F.,Arguello F.,4,6,6,4,7,5,0,0,0,0,2,1,17,15
U.S. Men's Clay Court Championships,2013-04-09,ATP250,3,Lorenzi P.,Melzer G.,6,2,6,2,0,0,0,0,0,0,2,0,12,4
U.S. Men's Clay Court Championships,2013-04-09,ATP250,3,Ginepri R.,Russell M.,6,2,6,2,0,0,0,0,0,0,2,0,12,4
U.S. Men's Clay Court Championships,2013-04-09,ATP250,3,Berankis R.,Levine J.,6,7,7,5,6,4,0,0,0,0,2,1,19,16
U.S. Men's Clay Court Championships,2013-04-09,ATP250,3,Sock J.,Klahn B.,7,6,6,3,0,0,0,0,0,0,2,0,13,9
U.S. Men's Clay Court Championships,2013-04-10,ATP250,3,Verdasco F.,Johnson S.,7,6,6,2,0,0,0,0,0,0,2,0,13,8
U.S. Men's Clay Court Championships,2013-04-10,ATP250,3,Isner J.,Harrison R.,7,6,6,4,0,0,0,0,0,0,2,0,13,10
U.S. Men's Clay Court Championships,2013-04-10,ATP250,3,Ramirez-Hidalgo R.,Devvarman S.,7,6,6,0,0,0,0,0,0,0,2,0,13,6
U.S. Men's Clay Court Championships,2013-04-10,ATP250,3,Alund M.,Hewitt L.,4,6,6,3,6,1,0,0,0,0,2,1,16,10
U.S. Men's Clay Court Championships,2013-04-11,ATP250,3,Lorenzi P.,Cipolla F.,7,6,6,1,0,0,0,0,0,0,2,0,13,7
U.S. Men's Clay Court Championships,2013-04-11,ATP250,3,Williams R.,Karlovic I.,6,4,6,7,7,6,0,0,0,0,2,1,19,17
U.S. Men's Clay Court Championships,2013-04-11,ATP250,3,Ramirez-Hidalgo R.,Verdasco F.,6,3,6,2,0,0,0,0,0,0,2,0,12,5
U.S. Men's Clay Court Championships,2013-04-11,ATP250,3,Isner J.,Sock J.,7,5,6,7,7,6,0,0,0,0,2,1,20,18
U.S. Men's Clay Court Championships,2013-04-11,ATP250,3,Almagro N.,Monfils G.,2,6,6,0,6,3,0,0,0,0,2,1,14,9
U.S. Men's Clay Court Championships,2013-04-12,ATP250,3,Ginepri R.,Alund M.,6,2,4,6,6,4,0,0,0,0,2,1,16,12
U.S. Men's Clay Court Championships,2013-04-12,ATP250,3,Berankis R.,Haas T.,6,3,6,3,0,0,0,0,0,0,2,0,12,6
U.S. Men's Clay Court Championships,2013-04-12,ATP250,3,Monaco J.,Smyczek T.,7,6,6,1,0,0,0,0,0,0,2,0,13,7
U.S. Men's Clay Court Championships,2013-04-12,ATP250,3,Williams R.,Ramirez-Hidalgo R.,7,6,1,6,6,4,0,0,0,0,2,1,14,16
U.S. Men's Clay Court Championships,2013-04-12,ATP250,3,Almagro N.,Lorenzi P.,6,4,6,4,0,0,0,0,0,0,2,0,12,8
U.S. Men's Clay Court Championships,2013-04-13,ATP250,3,Isner J.,Berankis R.,6,3,3,6,6,3,0,0,0,0,2,1,15,12
U.S. Men's Clay Court Championships,2013-04-13,ATP250,3,Monaco J.,Ginepri R.,6,1,6,0,0,0,0,0,0,0,2,0,12,1
U.S. Men's Clay Court Championships,2013-04-13,ATP250,3,Almagro N.,Williams R.,6,2,6,1,0,0,0,0,0,0,2,0,12,3
U.S. Men's Clay Court Championships,2013-04-13,ATP250,3,Isner J.,Monaco J.,1,6,6,4,6,4,0,0,0,0,2,1,13,14
U.S. Men's Clay Court Championships,2013-04-14,ATP250,3,Isner J.,Almagro N.,6,3,7,5,0,0,0,0,0,0,2,0,13,8
Monte Carlo Masters,2013-04-14,Masters 1000,3,Kohlschreiber P.,Bellucci T.,6,4,6,2,0,0,0,0,0,0,2,0,12,6
Monte Carlo Masters,2013-04-14,Masters 1000,3,Dolgopolov O.,Tomic B.,6,2,6,4,0,0,0,0,0,0,2,0,12,6
Monte Carlo Masters,2013-04-14,Masters 1000,3,Dimitrov G.,Malisse X.,6,3,6,2,0,0,0,0,0,0,2,0,12,5
Monte Carlo Masters,2013-04-15,Masters 1000,3,Nieminen J.,Troicki V.,6,1,6,2,0,0,0,0,0,0,2,0,12,3
Monte Carlo Masters,2013-04-15,Masters 1000,3,Paire B.,Dodig I.,6,4,6,4,0,0,0,0,0,0,2,0,12,8
Monte Carlo Masters,2013-04-15,Masters 1000,3,Davydenko N.,Brands D.,6,3,6,4,0,0,0,0,0,0,2,0,12,7
Monte Carlo Masters,2013-04-15,Masters 1000,3,Bautista R.,Simon G.,6,3,7,6,0,0,0,0,0,0,2,0,13,9
Monte Carlo Masters,2013-04-15,Masters 1000,3,Andujar P.,Chardy J.,6,7,7,5,6,2,0,0,0,0,2,1,19,14
Monte Carlo Masters,2013-04-15,Masters 1000,3,Roger-Vasselin E.,Haase R.,6,3,6,2,0,0,0,0,0,0,2,0,12,5
Monte Carlo Masters,2013-04-15,Masters 1000,3,Fognini F.,Seppi A.,3,6,6,4,6,4,0,0,0,0,2,1,15,14
Monte Carlo Masters,2013-04-15,Masters 1000,3,Raonic M.,Benneteau J.,6,1,6,4,0,0,0,0,0,0,2,0,12,5
Monte Carlo Masters,2013-04-15,Masters 1000,3,Youzhny M.,Gimeno-Traver D.,6,4,6,0,0,0,0,0,0,0,2,0,12,4
Monte Carlo Masters,2013-04-15,Masters 1000,3,Cilic M.,Zeballos H.,6,2,6,7,6,2,0,0,0,0,2,1,18,11
Monte Carlo Masters,2013-04-16,Masters 1000,3,Matosevic M.,Verdasco F.,7,5,6,3,0,0,0,0,0,0,2,0,13,8
Monte Carlo Masters,2013-04-16,Masters 1000,3,Ramos A.,Stepanek R.,6,3,6,3,0,0,0,0,0,0,2,0,12,6
Monte Carlo Masters,2013-04-16,Masters 1000,3,Wawrinka S.,Istomin D.,6,3,7,5,0,0,0,0,0,0,2,0,13,8
Monte Carlo Masters,2013-04-16,Masters 1000,3,Mayer F.,Balleret B.,5,7,6,1,6,2,0,0,0,0,2,1,17,10
Monte Carlo Masters,2013-04-16,Masters 1000,3,Granollers M.,Hanescu V.,6,7,6,3,6,1,0,0,0,0,2,1,18,11
Monte Carlo Masters,2013-04-16,Masters 1000,3,Anderson K.,Janowicz J.,7,5,7,6,0,0,0,0,0,0,2,0,14,11
Monte Carlo Masters,2013-04-16,Masters 1000,3,Melzer J.,Huta Galung J.,1,6,6,3,6,2,0,0,0,0,2,1,13,11
Monte Carlo Masters,2013-04-16,Masters 1000,3,Montanes A.,Monfils G.,6,2,2,6,6,4,0,0,0,0,2,1,14,12
Monte Carlo Masters,2013-04-16,Masters 1000,3,Monaco J.,Klizan M.,6,4,6,0,0,0,0,0,0,0,2,0,12,4
Monte Carlo Masters,2013-04-16,Masters 1000,3,Almagro N.,Goffin D.,2,6,6,1,6,3,0,0,0,0,2,1,14,10
Monte Carlo Masters,2013-04-16,Masters 1000,3,Gulbis E.,Isner J.,4,6,6,2,6,3,0,0,0,0,2,1,16,11
Monte Carlo Masters,2013-04-16,Masters 1000,3,Dimitrov G.,Tipsarevic J.,7,6,6,1,0,0,0,0,0,0,2,0,13,7
Monte Carlo Masters,2013-04-16,Masters 1000,3,Gasquet R.,Paire B.,6,1,3,6,6,1,0,0,0,0,2,1,15,8
Monte Carlo Masters,2013-04-16,Masters 1000,3,Kohlschreiber P.,Andujar P.,6,2,2,6,7,6,0,0,0,0,2,1,15,14
Monte Carlo Masters,2013-04-16,Masters 1000,3,Tsonga J.W.,Davydenko N.,7,6,6,2,0,0,0,0,0,0,2,0,13,8
Monte Carlo Masters,2013-04-16,Masters 1000,3,Del Potro J.M.,Dolgopolov O.,1,6,6,4,6,3,0,0,0,0,2,1,13,13
Monte Carlo Masters,2013-04-17,Masters 1000,3,Berdych T.,Granollers M.,7,5,6,4,0,0,0,0,0,0,2,0,13,9
Monte Carlo Masters,2013-04-17,Masters 1000,3,Nieminen J.,Raonic M.,6,3,1,6,7,6,0,0,0,0,2,1,14,15
Monte Carlo Masters,2013-04-17,Masters 1000,3,Mayer F.,Bautista R.,5,7,6,4,6,4,0,0,0,0,2,1,17,15
Monte Carlo Masters,2013-04-17,Masters 1000,3,Cilic M.,Anderson K.,6,2,6,3,0,0,0,0,0,0,2,0,12,5
Monte Carlo Masters,2013-04-17,Masters 1000,3,Nadal R.,Matosevic M.,6,1,6,2,0,0,0,0,0,0,2,0,12,3
Monte Carlo Masters,2013-04-17,Masters 1000,3,Fognini F.,Ramos A.,6,3,7,5,0,0,0,0,0,0,2,0,13,8
Monte Carlo Masters,2013-04-17,Masters 1000,3,Wawrinka S.,Montanes A.,6,1,6,1,0,0,0,0,0,0,2,0,12,2
Monte Carlo Masters,2013-04-17,Masters 1000,3,Djokovic N.,Youzhny M.,4,6,6,1,6,4,0,0,0,0,2,1,16,11
Monte Carlo Masters,2013-04-17,Masters 1000,3,Melzer J.,Almagro N.,6,4,6,2,0,0,0,0,0,0,2,0,12,6
Monte Carlo Masters,2013-04-17,Masters 1000,3,Monaco J.,Gulbis E.,6,0,3,6,6,3,0,0,0,0,2,1,15,9
Monte Carlo Masters,2013-04-17,Masters 1000,3,Murray A.,Roger-Vasselin E.,6,1,6,4,0,0,0,0,0,0,2,0,12,5
Monte Carlo Masters,2013-04-18,Masters 1000,3,Fognini F.,Berdych T.,6,4,6,2,0,0,0,0,0,0,2,0,12,6
Monte Carlo Masters,2013-04-18,Masters 1000,3,Tsonga J.W.,Melzer J.,6,3,6,0,0,0,0,0,0,0,2,0,12,3
Monte Carlo Masters,2013-04-18,Masters 1000,3,Nadal R.,Kohlschreiber P.,6,2,6,4,0,0,0,0,0,0,2,0,12,6
Monte Carlo Masters,2013-04-18,Masters 1000,3,Dimitrov G.,Mayer F.,6,2,6,4,0,0,0,0,0,0,2,0,12,6
Monte Carlo Masters,2013-04-18,Masters 1000,3,Gasquet R.,Cilic M.,7,5,6,4,0,0,0,0,0,0,2,0,13,9
Monte Carlo Masters,2013-04-18,Masters 1000,3,Wawrinka S.,Murray A.,6,1,6,2,0,0,0,0,0,0,2,0,12,3
Monte Carlo Masters,2013-04-18,Masters 1000,3,Djokovic N.,Monaco J.,4,6,6,2,6,2,0,0,0,0,2,1,16,10
Monte Carlo Masters,2013-04-18,Masters 1000,3,Nieminen J.,Del Potro J.M.,6,4,4,6,7,6,0,0,0,0,2,1,17,16
Monte Carlo Masters,2013-04-19,Masters 1000,3,Tsonga J.W.,Wawrinka S.,2,6,6,3,6,4,0,0,0,0,2,1,14,13
Monte Carlo Masters,2013-04-19,Masters 1000,3,Nadal R.,Dimitrov G.,6,2,2,6,6,4,0,0,0,0,2,1,14,12
Monte Carlo Masters,2013-04-19,Masters 1000,3,Fognini F.,Gasquet R.,7,6,6,2,0,0,0,0,0,0,2,0,13,8
Monte Carlo Masters,2013-04-19,Masters 1000,3,Djokovic N.,Nieminen J.,6,4,6,3,0,0,0,0,0,0,2,0,12,7
Monte Carlo Masters,2013-04-20,Masters 1000,3,Nadal R.,Tsonga J.W.,6,3,7,6,0,0,0,0,0,0,2,0,13,9
Monte Carlo Masters,2013-04-20,Masters 1000,3,Djokovic N.,Fognini F.,6,2,6,1,0,0,0,0,0,0,2,0,12,3
Monte Carlo Masters,2013-04-21,Masters 1000,3,Djokovic N.,Nadal R.,6,2,7,6,0,0,0,0,0,0,2,0,13,8
Open Banco Sabadell,2013-04-22,ATP500,3,Dodig I.,Bedene A.,6,7,6,3,6,2,0,0,0,0,2,1,18,12
Open Banco Sabadell,2013-04-22,ATP500,3,Kuznetsov An.,Sijsling I.,6,1,6,3,0,0,0,0,0,0,2,0,12,4
Open Banco Sabadell,2013-04-22,ATP500,3,Lorenzi P.,Rufin G.,6,4,6,2,0,0,0,0,0,0,2,0,12,6
Open Banco Sabadell,2013-04-22,ATP500,3,Carreno-Busta P.,Haase R.,6,1,2,6,7,6,0,0,0,0,2,1,15,13
Open Banco Sabadell,2013-04-22,ATP500,3,Gulbis E.,Stepanek R.,7,6,6,2,0,0,0,0,0,0,2,0,13,8
Open Banco Sabadell,2013-04-22,ATP500,3,Tursunov D.,Istomin D.,6,3,6,4,0,0,0,0,0,0,2,0,12,7
Open Banco Sabadell,2013-04-22,ATP500,3,Olaso G.,Granollers G.,6,4,1,6,6,4,0,0,0,0,2,1,13,14
Open Banco Sabadell,2013-04-22,ATP500,3,Montanes A.,Berankis R.,6,4,6,3,0,0,0,0,0,0,2,0,12,7
Open Banco Sabadell,2013-04-22,ATP500,3,Davydenko N.,Carballes Baena R.,6,1,6,4,0,0,0,0,0,0,2,0,12,5
