season,Rk,Player,Age,Team,Lg,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
2024,682.0,Janson Junk,28.0,OAK,AL,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,,,,,,,0.0,
2024,683.0,Riley O'Brien,29.0,STL,NL,-0.4,0.0,0.0,,11.25,8.0,0.0,4.0,0.0,0.0,0.0,8.0,13.0,10.0,10.0,2.0,8.0,0.0,11.0,1.0,0.0,1.0,46.0,38.0,7.04,2.625,14.6,2.3,9.0,12.4,1.38,
2024,684.0,Chase Silseth,24.0,LAA,AL,-0.2,0.0,1.0,0.0,6.75,2.0,2.0,0.0,0.0,0.0,0.0,8.0,8.0,7.0,6.0,3.0,4.0,0.0,12.0,0.0,0.0,0.0,38.0,65.0,6.54,1.5,9.0,3.4,4.5,13.5,3.0,
2024,685.0,Gordon Graceffo,24.0,STL,NL,0.0,0.0,1.0,0.0,4.7,2.0,1.0,1.0,0.0,0.0,0.0,7.2,7.0,4.0,4.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,31.0,92.0,4.08,1.174,8.2,1.2,2.3,7.0,3.0,
2024,686.0,Allan Winans,28.0,ATL,NL,-0.6,0.0,2.0,0.0,15.26,2.0,2.0,0.0,0.0,0.0,0.0,7.2,14.0,14.0,13.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,41.0,28.0,8.77,2.348,16.4,3.5,4.7,4.7,1.0,
2024,687.0,Rob Zastryzny*,32.0,MIL,NL,0.3,1.0,0.0,1.0,1.17,9.0,3.0,2.0,0.0,0.0,0.0,7.2,4.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,29.0,370.0,2.64,0.652,4.7,0.0,1.2,5.9,5.0,
2024,688.0,Tyler Jay*,30.0,2TM,NL,0.0,0.0,0.0,,4.7,5.0,0.0,4.0,0.0,0.0,0.0,7.2,9.0,5.0,4.0,0.0,6.0,0.0,6.0,0.0,0.0,1.0,36.0,94.0,3.95,1.957,10.6,0.0,7.0,7.0,1.0,
2024,688.0,Tyler Jay*,30.0,NYM,NL,-0.1,0.0,0.0,,7.71,3.0,0.0,2.0,0.0,0.0,0.0,4.2,7.0,5.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,24.0,55.0,3.81,2.143,13.5,0.0,5.8,5.8,1.0,
2024,688.0,Tyler Jay*,30.0,MIL,NL,0.1,0.0,0.0,,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,12.0,,4.17,1.667,6.0,0.0,9.0,9.0,1.0,
2024,689.0,Brusdar Graterol,25.0,LAD,NL,0.1,0.0,0.0,,2.45,7.0,0.0,2.0,0.0,0.0,0.0,7.1,3.0,2.0,2.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,27.0,170.0,2.08,0.682,3.7,0.0,2.5,8.6,3.5,
2024,690.0,Gregory Santos,24.0,SEA,AL,-0.1,0.0,1.0,0.0,4.91,8.0,0.0,1.0,0.0,0.0,0.0,7.1,7.0,4.0,4.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,31.0,80.0,2.35,1.091,8.6,0.0,1.2,7.4,6.0,
2024,691.0,Will Klein,24.0,2TM,AL,-0.4,1.0,0.0,1.0,11.05,8.0,0.0,2.0,0.0,0.0,0.0,7.1,12.0,9.0,9.0,0.0,6.0,0.0,7.0,0.0,0.0,1.0,38.0,41.0,3.71,2.455,14.7,0.0,7.4,8.6,1.17,
2024,691.0,Will Klein,24.0,KCR,AL,-0.1,1.0,0.0,1.0,6.35,5.0,0.0,2.0,0.0,0.0,0.0,5.2,10.0,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,27.0,69.0,2.11,2.118,15.9,0.0,3.2,9.5,3.0,
2024,691.0,Will Klein,24.0,OAK,AL,-0.3,0.0,0.0,,27.0,3.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,5.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,11.0,18.0,9.17,3.6,10.8,0.0,21.6,5.4,0.25,
2024,692.0,Nabil Crismatt,29.0,LAD,NL,0.1,1.0,1.0,0.5,2.57,5.0,0.0,4.0,0.0,0.0,0.0,7.0,7.0,3.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,26.0,163.0,3.31,1.0,9.0,1.3,0.0,7.7,,
2024,693.0,Austin Davis*,31.0,SDP,NL,-0.3,0.0,0.0,,9.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,8.0,7.0,0.0,5.0,0.0,6.0,2.0,0.0,0.0,33.0,48.0,4.45,1.571,7.7,0.0,6.4,7.7,1.2,
2024,694.0,Austin Kitchen*,27.0,MIA,NL,-0.5,0.0,1.0,0.0,14.14,4.0,1.0,1.0,0.0,0.0,0.0,7.0,16.0,12.0,11.0,1.0,3.0,0.0,4.0,0.0,1.0,0.0,42.0,32.0,5.17,2.714,20.6,1.3,3.9,5.1,1.33,
2024,695.0,Josh Maciejewski*,28.0,NYY,AL,0.1,0.0,0.0,,2.57,4.0,0.0,4.0,0.0,0.0,0.0,7.0,4.0,2.0,2.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,27.0,165.0,3.88,0.857,5.1,1.3,2.6,9.0,3.5,
2024,696.0,Wade Miley*,37.0,MIL,NL,-0.1,0.0,1.0,0.0,6.43,2.0,2.0,0.0,0.0,0.0,0.0,7.0,6.0,5.0,5.0,1.0,4.0,0.0,2.0,1.0,1.0,0.0,30.0,68.0,6.59,1.429,7.7,1.3,5.1,2.6,0.5,
2024,697.0,Brooks Raley*,36.0,NYM,NL,0.5,1.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,25.0,,1.88,0.714,2.6,0.0,3.9,11.6,3.0,
2024,698.0,Hurston Waldrep,22.0,ATL,NL,-0.6,0.0,1.0,0.0,16.71,2.0,2.0,0.0,0.0,0.0,0.0,7.0,9.0,13.0,13.0,3.0,8.0,0.0,3.0,1.0,0.0,0.0,36.0,26.0,11.74,2.429,11.6,3.9,10.3,3.9,0.38,
2024,699.0,Colin Selby,26.0,2TM,AL,0.2,0.0,0.0,,2.57,5.0,0.0,2.0,0.0,0.0,0.0,7.0,3.0,3.0,2.0,0.0,4.0,0.0,5.0,1.0,0.0,1.0,28.0,171.0,3.88,1.0,3.9,0.0,5.1,6.4,1.25,
2024,699.0,Colin Selby,26.0,KCR,AL,-0.1,0.0,0.0,,6.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,13.0,77.0,5.17,1.333,6.0,0.0,6.0,0.0,0.0,
2024,699.0,Colin Selby,26.0,BAL,AL,0.3,0.0,0.0,,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,15.0,,2.92,0.75,2.3,0.0,4.5,11.3,2.5,
2024,700.0,Jonathan Bermúdez*,28.0,MIA,NL,-0.1,0.0,1.0,0.0,8.1,3.0,1.0,1.0,0.0,0.0,0.0,6.2,11.0,6.0,6.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,33.0,55.0,7.67,1.95,14.9,2.7,2.7,5.4,2.0,
2024,701.0,Isaiah Campbell,26.0,BOS,AL,-1.3,0.0,1.0,0.0,16.2,8.0,0.0,1.0,0.0,0.0,0.0,6.2,14.0,13.0,12.0,3.0,2.0,0.0,6.0,0.0,0.0,1.0,37.0,27.0,8.12,2.4,18.9,4.1,2.7,8.1,3.0,
2024,702.0,Brandon Eisert*,26.0,TOR,AL,0.0,0.0,0.0,,4.05,3.0,0.0,2.0,0.0,0.0,0.0,6.2,5.0,3.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,26.0,107.0,4.37,1.35,6.8,0.0,5.4,2.7,0.5,
2024,703.0,Matt Foster,29.0,CHW,AL,0.3,0.0,1.0,0.0,2.7,6.0,1.0,1.0,0.0,0.0,0.0,6.2,5.0,2.0,2.0,1.0,5.0,0.0,4.0,0.0,0.0,0.0,30.0,160.0,6.17,1.5,6.8,1.4,6.8,5.4,0.8,
2024,704.0,Grant Hartwig,26.0,NYM,NL,-0.1,0.0,0.0,,6.75,4.0,0.0,2.0,0.0,0.0,0.0,6.2,6.0,6.0,5.0,1.0,4.0,0.0,4.0,2.0,0.0,0.0,31.0,62.0,6.62,1.5,8.1,1.4,5.4,5.4,1.0,
2024,705.0,Kyle Hurt,26.0,LAD,NL,0.1,0.0,1.0,0.0,1.35,3.0,1.0,0.0,0.0,0.0,0.0,6.2,8.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,27.0,311.0,2.72,1.35,10.8,0.0,1.4,4.1,3.0,
2024,706.0,Brandon Leibrandt*,31.0,CIN,NL,-0.2,0.0,0.0,,9.95,2.0,0.0,1.0,0.0,0.0,0.0,6.1,11.0,7.0,7.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,32.0,47.0,8.69,2.053,15.6,4.3,2.8,7.1,2.5,
2024,707.0,Matt Andriese,34.0,MIA,NL,-0.1,0.0,1.0,0.0,6.0,4.0,0.0,4.0,0.0,0.0,0.0,6.0,7.0,5.0,4.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,26.0,75.0,5.67,1.333,10.5,3.0,1.5,10.5,7.0,
2024,708.0,JB Bukauskas,27.0,MIL,NL,0.2,0.0,0.0,,1.5,6.0,0.0,2.0,0.0,0.0,0.0,6.0,3.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,22.0,293.0,3.83,0.667,4.5,1.5,1.5,9.0,6.0,
2024,709.0,Luis Contreras,28.0,HOU,AL,-0.1,0.0,0.0,,9.0,5.0,0.0,3.0,0.0,0.0,0.0,6.0,7.0,6.0,6.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,26.0,48.0,2.17,1.5,10.5,0.0,3.0,9.0,3.0,
2024,710.0,Jairo Iriarte,22.0,CHW,AL,0.1,0.0,1.0,0.0,1.5,6.0,0.0,2.0,0.0,0.0,0.0,6.0,3.0,3.0,1.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,30.0,290.0,5.17,1.833,4.5,0.0,12.0,9.0,0.75,
2024,711.0,Jack Neely,24.0,CHC,NL,-0.2,0.0,0.0,,9.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,8.0,6.0,6.0,2.0,2.0,0.0,7.0,0.0,0.0,1.0,28.0,47.0,6.17,1.667,12.0,3.0,3.0,10.5,3.5,
2024,712.0,Justin Bruihl*,27.0,PIT,NL,-0.3,0.0,0.0,,9.53,7.0,0.0,0.0,0.0,0.0,0.0,5.2,9.0,6.0,6.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,27.0,46.0,4.75,1.765,14.3,1.6,1.6,7.9,5.0,
2024,713.0,Zach Brzykcy,24.0,WSN,NL,-0.3,0.0,0.0,,14.29,6.0,0.0,1.0,0.0,0.0,0.0,5.2,9.0,9.0,9.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,28.0,30.0,7.93,2.118,14.3,3.2,4.8,6.4,1.33,
2024,714.0,Steven Cruz,25.0,KCR,AL,0.2,0.0,0.0,,0.0,5.0,0.0,3.0,0.0,0.0,0.0,5.2,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,18.0,,1.75,0.176,1.6,0.0,0.0,6.4,,
2024,715.0,Daniel Robert,29.0,TEX,AL,0.1,1.0,0.0,1.0,3.18,4.0,0.0,0.0,0.0,0.0,0.0,5.2,6.0,2.0,2.0,1.0,2.0,0.0,6.0,2.0,0.0,0.0,26.0,127.0,5.46,1.412,9.5,1.6,3.2,9.5,3.0,
2024,716.0,Amir Garrett*,32.0,LAA,AL,0.0,0.0,0.0,,5.06,6.0,0.0,1.0,0.0,0.0,0.0,5.1,4.0,3.0,3.0,1.0,5.0,0.0,11.0,0.0,0.0,0.0,24.0,88.0,4.29,1.688,6.8,1.7,8.4,18.6,2.2,
2024,717.0,Jonathan Heasley,27.0,BAL,AL,-0.6,0.0,1.0,0.0,16.88,4.0,0.0,2.0,0.0,0.0,0.0,5.1,10.0,11.0,10.0,2.0,3.0,0.0,4.0,1.0,0.0,1.0,29.0,25.0,8.79,2.438,16.9,3.4,5.1,6.8,1.33,
2024,718.0,Jose Hernandez*,26.0,PIT,NL,0.2,1.0,1.0,0.5,3.38,7.0,0.0,2.0,0.0,0.0,1.0,5.1,5.0,2.0,2.0,1.0,4.0,1.0,4.0,0.0,1.0,1.0,25.0,131.0,6.35,1.688,8.4,1.7,6.8,6.8,1.0,
2024,719.0,Casey Kelly,34.0,CIN,NL,0.0,0.0,0.0,,5.06,2.0,0.0,1.0,0.0,0.0,1.0,5.1,5.0,3.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,21.0,92.0,4.67,1.125,8.4,1.7,1.7,6.8,4.0,
2024,720.0,Isaac Mattson,28.0,PIT,NL,0.0,0.0,0.0,,5.06,3.0,0.0,1.0,0.0,0.0,0.0,5.1,1.0,3.0,3.0,0.0,5.0,0.0,6.0,1.0,0.0,0.0,23.0,87.0,4.29,1.125,1.7,0.0,8.4,10.1,1.2,
2024,721.0,Víctor Mederos,23.0,LAA,AL,-0.3,0.0,1.0,0.0,11.81,4.0,0.0,1.0,0.0,0.0,0.0,5.1,7.0,7.0,7.0,1.0,6.0,0.0,5.0,0.0,0.0,0.0,27.0,38.0,7.1,2.438,11.8,1.7,10.1,8.4,0.83,
2024,722.0,Nick Nelson,28.0,PHI,NL,0.0,0.0,0.0,,5.06,4.0,0.0,4.0,0.0,0.0,0.0,5.1,8.0,3.0,3.0,0.0,2.0,0.0,8.0,1.0,0.0,0.0,26.0,88.0,1.85,1.875,13.5,0.0,3.4,13.5,4.0,
2024,723.0,Kodai Senga,31.0,NYM,NL,0.1,1.0,0.0,1.0,3.38,1.0,1.0,0.0,0.0,0.0,0.0,5.1,2.0,2.0,2.0,1.0,1.0,0.0,9.0,1.0,0.0,0.0,20.0,125.0,3.35,0.563,3.4,1.7,1.7,15.2,9.0,
2024,724.0,Jordan Lyles,33.0,KCR,AL,0.2,0.0,0.0,,0.0,5.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,19.0,,3.17,0.8,3.6,0.0,3.6,5.4,1.5,
2024,725.0,Tucker Davidson*,28.0,BAL,AL,0.4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,19.0,,4.02,1.286,7.7,0.0,3.9,1.9,0.5,
2024,726.0,Ty Adcock,27.0,NYM,NL,-0.4,0.0,0.0,,14.54,3.0,0.0,1.0,0.0,0.0,0.0,4.1,7.0,7.0,7.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,21.0,29.0,15.17,2.077,14.5,8.3,4.2,6.2,1.5,
2024,727.0,Anthony Gose*,33.0,CLE,AL,-0.2,0.0,0.0,,10.38,3.0,0.0,3.0,0.0,0.0,0.0,4.1,9.0,5.0,5.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,22.0,42.0,8.01,2.308,18.7,4.2,2.1,8.3,4.0,
2024,728.0,Kiké Hernández,32.0,LAD,NL,0.0,0.0,0.0,,4.15,4.0,0.0,4.0,0.0,0.0,0.0,4.1,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,104.0,3.17,1.154,10.4,0.0,0.0,0.0,,
2024,729.0,Dinelson Lamet,31.0,LAD,NL,0.0,0.0,0.0,,2.08,3.0,0.0,2.0,0.0,0.0,1.0,4.1,2.0,2.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,18.0,208.0,6.17,0.923,4.2,2.1,4.2,6.2,1.5,
2024,730.0,Austin Pruitt,34.0,TEX,AL,-0.3,0.0,0.0,,12.46,4.0,0.0,3.0,0.0,0.0,0.0,4.1,8.0,6.0,6.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,24.0,33.0,13.78,2.538,16.6,6.2,6.2,2.1,0.33,
2024,731.0,AJ Smith-Shawver,21.0,ATL,NL,0.3,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.1,3.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,18.0,,2.7,1.154,6.2,0.0,4.2,8.3,2.0,
2024,732.0,Eli Villalobos,27.0,MIA,NL,0.1,0.0,0.0,,2.08,3.0,0.0,1.0,0.0,0.0,0.0,4.1,3.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,18.0,222.0,6.17,1.154,6.2,2.1,4.2,6.2,1.5,
2024,733.0,Jake Bauers*,28.0,MIL,NL,0.0,0.0,0.0,,4.5,4.0,0.0,4.0,0.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,20.0,100.0,5.67,2.25,11.3,0.0,9.0,2.3,0.25,
2024,734.0,Caleb Boushley,30.0,MIN,AL,0.0,0.0,0.0,,4.5,2.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,20.0,101.0,4.17,2.0,13.5,0.0,4.5,2.3,0.5,
2024,735.0,Alan Busenitz,33.0,CIN,NL,-0.3,0.0,0.0,,13.5,3.0,0.0,2.0,0.0,0.0,0.0,4.0,9.0,7.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,21.0,35.0,4.92,2.25,20.3,2.3,0.0,6.8,,
2024,736.0,Daniel Duarte,27.0,MIN,AL,0.1,1.0,0.0,1.0,2.25,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,15.0,203.0,5.67,0.75,4.5,2.3,2.3,6.8,3.0,
2024,737.0,Kyle Farmer,33.0,MIN,AL,0.0,0.0,0.0,,6.75,3.0,0.0,3.0,0.0,0.0,0.0,4.0,7.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,68.0,3.92,2.0,15.8,0.0,2.3,0.0,0.0,
2024,738.0,Vladimir Gutierrez,28.0,MIA,NL,-0.1,0.0,0.0,,6.75,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,17.0,69.0,5.92,1.25,6.8,2.3,4.5,9.0,2.0,
2024,739.0,Jackson Jobe,21.0,DET,AL,0.1,0.0,0.0,,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,16.0,,2.92,0.5,2.3,0.0,2.3,4.5,2.0,
2024,740.0,Jonathan Loáisiga,29.0,NYY,AL,0.3,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,20.0,,2.42,2.0,15.8,0.0,2.3,6.8,3.0,
2024,741.0,Germán Márquez,29.0,COL,NL,-0.1,0.0,0.0,,6.75,1.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,3.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,20.0,76.0,7.92,2.25,11.3,2.3,9.0,6.8,0.75,
2024,742.0,Chayce McDermott,25.0,BAL,AL,-0.1,0.0,0.0,,6.75,1.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,18.0,63.0,6.42,1.75,11.3,2.3,4.5,6.8,1.5,
2024,743.0,Zach Penrod*,27.0,BOS,AL,0.1,0.0,0.0,,2.25,7.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,3.0,1.0,0.0,1.0,20.0,201.0,5.42,1.75,6.8,0.0,9.0,6.8,0.75,
2024,744.0,Gerardo Reyes,31.0,OAK,AL,-0.1,0.0,0.0,,4.5,3.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,3.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,18.0,96.0,4.42,1.75,9.0,0.0,6.8,4.5,0.67,
2024,745.0,Emmanuel Rivera,28.0,MIA,NL,-0.1,0.0,0.0,,9.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,7.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,52.0,7.17,1.75,15.8,2.3,0.0,0.0,,
2024,746.0,Bryan Shaw,36.0,CHW,AL,-0.2,0.0,1.0,0.0,9.0,5.0,0.0,3.0,0.0,0.0,0.0,4.0,8.0,5.0,4.0,1.0,4.0,1.0,4.0,0.0,0.0,1.0,24.0,50.0,7.42,3.0,18.0,2.3,9.0,9.0,1.0,
2024,747.0,Justin Sterner,27.0,TBR,AL,0.0,0.0,0.0,,2.25,2.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,19.0,194.0,1.92,1.5,11.3,0.0,2.3,9.0,4.0,
2024,748.0,Garrett Stubbs,31.0,PHI,NL,-0.2,0.0,0.0,,15.75,4.0,0.0,4.0,0.0,0.0,0.0,4.0,6.0,7.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,29.0,11.17,2.0,13.5,4.5,4.5,0.0,0.0,
2024,749.0,Naoyuki Uwasawa,30.0,BOS,AL,0.1,0.0,0.0,,2.25,2.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,16.0,201.0,3.17,1.0,4.5,0.0,4.5,6.8,1.5,
2024,750.0,Luke Williams,27.0,ATL,NL,0.0,0.0,0.0,,4.5,3.0,0.0,3.0,0.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,100.0,4.67,1.5,11.3,0.0,2.3,0.0,0.0,
2024,751.0,Ricky Vanasco,25.0,2TM,2LG,0.0,1.0,0.0,1.0,6.75,4.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,71.0,2.67,0.75,6.8,0.0,0.0,2.3,,
2024,751.0,Ricky Vanasco,25.0,LAD,NL,-0.1,0.0,0.0,,13.5,2.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,35.0,2.17,1.5,13.5,0.0,0.0,4.5,,
2024,751.0,Ricky Vanasco,25.0,DET,AL,0.1,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,3.17,0.0,0.0,0.0,0.0,0.0,,
2024,752.0,Dan Altavilla,31.0,KCR,AL,-0.3,0.0,1.0,0.0,14.73,5.0,1.0,0.0,0.0,0.0,0.0,3.2,5.0,6.0,6.0,1.0,3.0,0.0,5.0,1.0,0.0,0.0,21.0,31.0,7.26,2.182,12.3,2.5,7.4,12.3,1.67,
2024,753.0,Clayton Beeter,25.0,NYY,AL,0.0,0.0,0.0,,4.91,3.0,0.0,1.0,0.0,0.0,0.0,3.2,4.0,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,15.0,90.0,1.26,1.364,9.8,0.0,2.5,12.3,5.0,
2024,754.0,Rich Hill*,44.0,BOS,AL,0.0,0.0,1.0,0.0,4.91,4.0,0.0,1.0,0.0,0.0,0.0,3.2,1.0,2.0,2.0,1.0,3.0,0.0,5.0,1.0,0.0,0.0,15.0,93.0,7.26,1.091,2.5,2.5,7.4,12.3,1.67,
2024,755.0,Luke Maile,33.0,CIN,NL,-0.2,0.0,0.0,,14.73,3.0,0.0,3.0,0.0,0.0,0.0,3.2,6.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,33.0,6.71,1.636,14.7,2.5,0.0,0.0,,
2024,756.0,David Buchanan,35.0,CIN,NL,0.1,0.0,0.0,,2.7,1.0,0.0,0.0,0.0,0.0,0.0,3.1,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,14.0,180.0,4.37,1.2,5.4,0.0,5.4,2.7,0.5,
2024,757.0,Mike Burrows,24.0,PIT,NL,0.0,1.0,0.0,1.0,2.7,1.0,0.0,0.0,0.0,0.0,0.0,3.1,2.0,2.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,14.0,170.0,8.57,1.5,5.4,2.7,8.1,5.4,0.67,
2024,758.0,Scott Effross,30.0,NYY,AL,0.0,0.0,0.0,,5.4,3.0,0.0,1.0,0.0,0.0,0.0,3.1,3.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,14.0,83.0,7.67,1.5,8.1,2.7,5.4,5.4,1.0,
2024,759.0,Edgardo Henriquez,22.0,LAD,NL,0.1,0.0,0.0,,2.7,3.0,0.0,1.0,0.0,0.0,1.0,3.1,2.0,1.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,14.0,164.0,1.97,1.2,5.4,0.0,5.4,13.5,2.5,
2024,760.0,Riley Pint,26.0,COL,NL,-0.4,0.0,0.0,,21.6,4.0,0.0,1.0,0.0,0.0,0.0,3.1,5.0,8.0,8.0,2.0,5.0,0.0,7.0,2.0,0.0,4.0,22.0,24.0,13.07,3.0,13.5,5.4,13.5,18.9,1.4,
2024,761.0,Orlando Ribalta,26.0,WSN,NL,-0.1,0.0,0.0,,13.5,4.0,0.0,3.0,0.0,0.0,0.0,3.1,10.0,5.0,5.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,23.0,33.0,4.07,3.6,27.0,0.0,5.4,8.1,1.5,
2024,762.0,Jackson Stephens,30.0,ATL,NL,0.1,0.0,0.0,,2.7,3.0,0.0,3.0,0.0,0.0,0.0,3.1,5.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,17.0,170.0,7.67,1.8,13.5,2.7,2.7,5.4,2.0,
2024,763.0,Forrest Whitley,26.0,HOU,AL,0.0,0.0,0.0,,0.0,3.0,0.0,2.0,0.0,0.0,0.0,3.1,5.0,2.0,0.0,0.0,3.0,0.0,5.0,1.0,0.0,0.0,20.0,,3.77,2.4,13.5,0.0,8.1,13.5,1.67,
2024,764.0,Tyler Zuber,29.0,TBR,AL,0.1,0.0,0.0,,2.7,2.0,0.0,0.0,0.0,0.0,0.0,3.1,3.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,15.0,164.0,6.47,1.5,8.1,2.7,5.4,10.8,2.0,
2024,765.0,Tyler Fitzgerald,26.0,SFG,NL,-0.1,0.0,0.0,,9.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,49.0,3.17,2.0,18.0,0.0,0.0,0.0,,
